instance_id,model_name,architecture,normalised_entropy,mean_accuracy,n_perturbations,n_unique_answers,dataset,domain,params,dataset_order
mm_0039859,PubMedBERT,encoder,0.2559297535714574,0.0,8,,MedMentions,biomedical,110M,0
mm_0040043,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0040043,BioBERT,encoder,0.3493984702822971,0.75,4,,MedMentions,biomedical,110M,0
mm_0040043,PubMedBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0041012,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0041012,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0041012,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0041160,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0041160,BioBERT,encoder,0.3562071871080222,0.0,6,,MedMentions,biomedical,110M,0
mm_0041160,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0041463,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0041463,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0041463,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0042594,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0042594,BioBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0042594,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0042711,BERT-base,encoder,0.2792799101286606,0.0,5,,MedMentions,general,110M,0
mm_0042711,BioBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0042711,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0043168,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0043168,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0043168,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0043171,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0043171,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0043171,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0043706,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0043706,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0043706,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0043796,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0043796,BioBERT,encoder,0.4458393050175722,0.0,6,,MedMentions,biomedical,110M,0
mm_0043796,PubMedBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0044023,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0044023,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0044023,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0044396,BERT-base,encoder,-0.0,0.0,7,,MedMentions,general,110M,0
mm_0044396,BioBERT,encoder,-0.0,0.0,7,,MedMentions,biomedical,110M,0
mm_0044396,PubMedBERT,encoder,-0.0,0.0,7,,MedMentions,biomedical,110M,0
mm_0044768,BERT-base,encoder,0.2559297535714574,0.75,8,,MedMentions,general,110M,0
mm_0044768,BioBERT,encoder,0.7097959727678896,0.0,8,,MedMentions,biomedical,110M,0
mm_0044768,PubMedBERT,encoder,-0.0,0.0,8,,MedMentions,biomedical,110M,0
mm_0044841,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0044841,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0044841,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0045375,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0045375,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0045375,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0045468,BERT-base,encoder,-0.0,0.0,8,,MedMentions,general,110M,0
mm_0045468,BioBERT,encoder,-0.0,0.0,8,,MedMentions,biomedical,110M,0
mm_0045468,PubMedBERT,encoder,0.2559297535714574,0.0,8,,MedMentions,biomedical,110M,0
mm_0045515,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0045515,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0045515,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0045985,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0045985,BioBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0045985,PubMedBERT,encoder,0.4458393050175722,0.0,6,,MedMentions,biomedical,110M,0
mm_0046898,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0046898,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0046898,PubMedBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0046915,BERT-base,encoder,0.287706856188877,0.0,7,,MedMentions,general,110M,0
mm_0046915,BioBERT,encoder,0.287706856188877,0.0,7,,MedMentions,biomedical,110M,0
mm_0046915,PubMedBERT,encoder,0.3829449514269722,0.0,7,,MedMentions,biomedical,110M,0
mm_0047129,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0047129,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0047129,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0047994,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0047994,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0047994,PubMedBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0048041,BERT-base,encoder,-0.0,0.0,8,,MedMentions,general,110M,0
mm_0048041,BioBERT,encoder,0.4731973151785931,0.0,8,,MedMentions,biomedical,110M,0
mm_0048041,PubMedBERT,encoder,0.3154648767857287,0.0,8,,MedMentions,biomedical,110M,0
mm_0048064,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0048064,BioBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0048064,PubMedBERT,encoder,0.3756149631508355,0.0,5,,MedMentions,biomedical,110M,0
mm_0048140,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0048140,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0048140,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0048285,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0048285,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0048285,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0048307,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0048307,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0048307,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0048417,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0048417,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0048417,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0048521,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0048521,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0048521,PubMedBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0048655,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0048655,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0048655,PubMedBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0049641,BERT-base,encoder,-0.0,0.0,8,,MedMentions,general,110M,0
mm_0049641,BioBERT,encoder,0.1714754900990639,0.0,8,,MedMentions,biomedical,110M,0
mm_0049641,PubMedBERT,encoder,-0.0,0.0,8,,MedMentions,biomedical,110M,0
mm_0049934,BERT-base,encoder,0.2792799101286606,0.0,5,,MedMentions,general,110M,0
mm_0049934,BioBERT,encoder,0.3756149631508355,0.0,5,,MedMentions,biomedical,110M,0
mm_0049934,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0050267,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0050267,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0050267,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0050288,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0050288,BioBERT,encoder,0.3493984702822971,0.75,4,,MedMentions,biomedical,110M,0
mm_0050288,PubMedBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0050295,BERT-base,encoder,-0.0,1.0,6,,MedMentions,general,110M,0
mm_0050295,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0050295,PubMedBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0050616,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0050616,BioBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0050616,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0051003,BERT-base,encoder,-0.0,0.0,3,,MedMentions,general,110M,0
mm_0051003,BioBERT,encoder,-0.0,0.0,3,,MedMentions,biomedical,110M,0
mm_0051003,PubMedBERT,encoder,-0.0,0.0,3,,MedMentions,biomedical,110M,0
mm_0051285,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0051285,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0051285,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0051763,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0051763,BioBERT,encoder,0.5887621559162939,0.0,5,,MedMentions,biomedical,110M,0
mm_0051763,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0052038,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0052038,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0052038,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0052088,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0052088,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0052088,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0052329,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0052329,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0052329,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0052571,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0052571,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0052571,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0052672,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0052672,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0052672,PubMedBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0052800,BERT-base,encoder,0.287706856188877,0.0,7,,MedMentions,general,110M,0
mm_0052800,BioBERT,encoder,-0.0,1.0,7,,MedMentions,biomedical,110M,0
mm_0052800,PubMedBERT,encoder,0.3284093786780838,0.0,7,,MedMentions,biomedical,110M,0
mm_0053229,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0053229,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0053229,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0053650,BERT-base,encoder,0.4458393050175722,0.0,6,,MedMentions,general,110M,0
mm_0053650,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0053650,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0054625,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0054625,BioBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0054625,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0054752,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0054752,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0054752,PubMedBERT,encoder,0.3756149631508355,0.0,5,,MedMentions,biomedical,110M,0
mm_0055204,BERT-base,encoder,0.6460148371100897,0.0,4,,MedMentions,general,110M,0
mm_0055204,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0055204,PubMedBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0055255,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0055255,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0055255,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0055392,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0055392,BioBERT,encoder,0.5303560860446522,0.0,5,,MedMentions,biomedical,110M,0
mm_0055392,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0055918,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0055918,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0055918,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0056003,BERT-base,encoder,-0.0,0.0,8,,MedMentions,general,110M,0
mm_0056003,BioBERT,encoder,-0.0,0.0,8,,MedMentions,biomedical,110M,0
mm_0056003,PubMedBERT,encoder,0.1714754900990639,0.0,8,,MedMentions,biomedical,110M,0
mm_0056292,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0056292,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0056292,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0056538,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0056538,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0056538,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0056765,BERT-base,encoder,-0.0,0.0,3,,MedMentions,general,110M,0
mm_0056765,BioBERT,encoder,0.4591479170272448,0.0,3,,MedMentions,biomedical,110M,0
mm_0056765,PubMedBERT,encoder,0.4591479170272448,0.0,3,,MedMentions,biomedical,110M,0
mm_0056831,BERT-base,encoder,0.5645750340535796,0.0,6,,MedMentions,general,110M,0
mm_0056831,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0056831,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0056989,BERT-base,encoder,-0.0,1.0,2,,MedMentions,general,110M,0
mm_0056989,BioBERT,encoder,-0.0,1.0,2,,MedMentions,biomedical,110M,0
mm_0056989,PubMedBERT,encoder,-0.0,1.0,2,,MedMentions,biomedical,110M,0
mm_0057315,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0057315,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0057315,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0057579,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0057579,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0057579,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0057675,BERT-base,encoder,0.3756149631508355,0.0,5,,MedMentions,general,110M,0
mm_0057675,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0057675,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0057822,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0057822,BioBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0057822,PubMedBERT,encoder,0.3756149631508355,0.0,5,,MedMentions,biomedical,110M,0
mm_0057864,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0057864,BioBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0057864,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0057927,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0057927,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0057927,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0058271,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0058271,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0058271,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0058376,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0058376,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0058376,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0059412,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0059412,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0059412,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0060247,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0060247,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0060247,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0061241,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0061241,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0061241,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0061265,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0061265,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0061265,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0061747,BERT-base,encoder,-0.0,0.0,7,,MedMentions,general,110M,0
mm_0061747,BioBERT,encoder,-0.0,0.0,7,,MedMentions,biomedical,110M,0
mm_0061747,PubMedBERT,encoder,0.287706856188877,0.0,7,,MedMentions,biomedical,110M,0
mm_0061750,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0061750,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0061750,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0062167,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0062167,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0062167,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0062391,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0062391,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0062391,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0062397,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0062397,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0062397,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0062407,BERT-base,encoder,0.2559297535714574,0.0,8,,MedMentions,general,110M,0
mm_0062407,BioBERT,encoder,-0.0,0.0,8,,MedMentions,biomedical,110M,0
mm_0062407,PubMedBERT,encoder,-0.0,0.0,8,,MedMentions,biomedical,110M,0
mm_0062793,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0062793,BioBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0062793,PubMedBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0063726,BERT-base,encoder,-0.0,0.0,8,,MedMentions,general,110M,0
mm_0063726,BioBERT,encoder,0.3010904051328339,0.0,8,,MedMentions,biomedical,110M,0
mm_0063726,PubMedBERT,encoder,-0.0,0.0,8,,MedMentions,biomedical,110M,0
mm_0063933,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0063933,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0063933,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0064130,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0064130,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0064130,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0064287,BERT-base,encoder,0.6460148371100897,0.0,4,,MedMentions,general,110M,0
mm_0064287,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0064287,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0064516,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0064516,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0064516,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0064558,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0064558,BioBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0064558,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0064655,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0064655,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0064655,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0064801,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0064801,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0064801,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0065160,BERT-base,encoder,-0.0,1.0,7,,MedMentions,general,110M,0
mm_0065160,BioBERT,encoder,0.287706856188877,0.7142857142857143,7,,MedMentions,biomedical,110M,0
mm_0065160,PubMedBERT,encoder,-0.0,0.0,7,,MedMentions,biomedical,110M,0
mm_0065470,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0065470,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0065470,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0065651,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0065651,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0065651,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0065820,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0065820,BioBERT,encoder,0.3562071871080222,0.0,6,,MedMentions,biomedical,110M,0
mm_0065820,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0067336,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0067336,BioBERT,encoder,0.4458393050175722,0.0,6,,MedMentions,biomedical,110M,0
mm_0067336,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0067846,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0067846,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0067846,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0067855,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0067855,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0067855,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0067918,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0067918,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0067918,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0068072,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0068072,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0068072,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0068158,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0068158,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0068158,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0068247,BERT-base,encoder,-0.0,0.0,7,,MedMentions,general,110M,0
mm_0068247,BioBERT,encoder,0.287706856188877,0.0,7,,MedMentions,biomedical,110M,0
mm_0068247,PubMedBERT,encoder,0.1972242595274425,0.0,7,,MedMentions,biomedical,110M,0
mm_0068940,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0068940,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0068940,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0069162,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0069162,BioBERT,encoder,-0.0,1.0,4,,MedMentions,biomedical,110M,0
mm_0069162,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0069838,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0069838,BioBERT,encoder,0.430676558073393,0.5,4,,MedMentions,biomedical,110M,0
mm_0069838,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
