instance_id,model_name,perturbation_type,linguistic_category,mean_lexical_change_magnitude,n_variants,n_clusters,cluster_distribution,semantic_entropy,normalised_semantic_entropy,mean_accuracy
mm_0010371,BioBERT,synonym_substitution,noun,0.059375000000000004,3,3,"{""C0008396"": 1, ""C0059563"": 1, ""UMLS:C1707887"": 1}",1.584962500721156,1.0,0.0
mm_0010371,PubMedBERT,controlled_paraphrase,mixed,0.27848101265822783,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0010371,PubMedBERT,synonym_substitution,noun,0.059375000000000004,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0011144,BERT-base,back_translation,mixed,0.1588785046728972,3,1,"{""UMLS:C0919821"": 3}",-0.0,-0.0,0.0
mm_0011144,BERT-base,controlled_paraphrase,mixed,0.2838709677419355,3,2,"{""UMLS:C0919821"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0011144,BERT-base,synonym_substitution,modifier,0.09309309309309309,2,1,"{""UMLS:C0919821"": 2}",-0.0,-0.0,0.0
mm_0011144,BERT-base,synonym_substitution,noun,0.0783132530120482,2,1,"{""UMLS:C0919821"": 2}",-0.0,-0.0,0.0
mm_0011144,BioBERT,back_translation,mixed,0.1588785046728972,3,1,"{""UMLS:C0919821"": 3}",-0.0,-0.0,0.0
mm_0011144,BioBERT,controlled_paraphrase,mixed,0.2838709677419355,3,1,"{""UMLS:C0919821"": 3}",-0.0,-0.0,0.0
mm_0011144,BioBERT,synonym_substitution,modifier,0.09309309309309309,2,1,"{""UMLS:C0919821"": 2}",-0.0,-0.0,0.0
mm_0011144,BioBERT,synonym_substitution,noun,0.0783132530120482,2,1,"{""UMLS:C0919821"": 2}",-0.0,-0.0,0.0
mm_0011144,PubMedBERT,back_translation,mixed,0.1588785046728972,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0011144,PubMedBERT,controlled_paraphrase,mixed,0.2838709677419355,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0011144,PubMedBERT,synonym_substitution,modifier,0.09309309309309309,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0011144,PubMedBERT,synonym_substitution,noun,0.0783132530120482,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0011490,BERT-base,controlled_paraphrase,mixed,0.296875,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0011490,BERT-base,synonym_substitution,noun,0.08,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0011490,BioBERT,controlled_paraphrase,mixed,0.296875,3,1,"{""UMLS:C1100347"": 3}",-0.0,-0.0,1.0
mm_0011490,BioBERT,synonym_substitution,noun,0.08,3,1,"{""UMLS:C1100347"": 3}",-0.0,-0.0,1.0
mm_0011490,PubMedBERT,controlled_paraphrase,mixed,0.296875,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0011490,PubMedBERT,synonym_substitution,noun,0.08,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0011728,BERT-base,back_translation,mixed,0.10071942446043165,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0011728,BERT-base,controlled_paraphrase,mixed,0.1881797111784632,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0011728,BERT-base,synonym_substitution,modifier,0.12080536912751678,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0011728,BERT-base,synonym_substitution,verb,0.1527777777777778,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0011728,BioBERT,back_translation,mixed,0.10071942446043165,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0011728,BioBERT,controlled_paraphrase,mixed,0.1881797111784632,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0011728,BioBERT,synonym_substitution,modifier,0.12080536912751678,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0011728,BioBERT,synonym_substitution,verb,0.1527777777777778,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0011728,PubMedBERT,back_translation,mixed,0.10071942446043165,3,1,"{""C1431322"": 3}",-0.0,-0.0,0.0
mm_0011728,PubMedBERT,controlled_paraphrase,mixed,0.1881797111784632,3,1,"{""C1431322"": 3}",-0.0,-0.0,0.0
mm_0011728,PubMedBERT,synonym_substitution,modifier,0.12080536912751678,2,1,"{""C1431322"": 2}",-0.0,-0.0,0.0
mm_0011728,PubMedBERT,synonym_substitution,verb,0.1527777777777778,2,1,"{""C1431322"": 2}",-0.0,-0.0,0.0
mm_0013400,BERT-base,back_translation,mixed,0.06615776081424936,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0013400,BERT-base,controlled_paraphrase,mixed,0.3104325699745547,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0013400,BERT-base,synonym_substitution,modifier,0.16274089935760172,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0013400,BERT-base,synonym_substitution,verb,0.1630901287553648,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0013400,BioBERT,back_translation,mixed,0.06615776081424936,3,1,"{""C1999375"": 3}",-0.0,-0.0,0.0
mm_0013400,BioBERT,controlled_paraphrase,mixed,0.3104325699745547,3,1,"{""C1999375"": 3}",-0.0,-0.0,0.0
mm_0013400,BioBERT,synonym_substitution,modifier,0.16274089935760172,2,1,"{""C1999375"": 2}",-0.0,-0.0,0.0
mm_0013400,BioBERT,synonym_substitution,verb,0.1630901287553648,2,1,"{""C1999375"": 2}",-0.0,-0.0,0.0
mm_0013400,PubMedBERT,back_translation,mixed,0.06615776081424936,3,1,"{""C1999375"": 3}",-0.0,-0.0,0.0
mm_0013400,PubMedBERT,controlled_paraphrase,mixed,0.3104325699745547,3,1,"{""C1999375"": 3}",-0.0,-0.0,0.0
mm_0013400,PubMedBERT,synonym_substitution,modifier,0.16274089935760172,2,1,"{""C1999375"": 2}",-0.0,-0.0,0.0
mm_0013400,PubMedBERT,synonym_substitution,verb,0.1630901287553648,2,1,"{""C1999375"": 2}",-0.0,-0.0,0.0
mm_0013465,BERT-base,back_translation,mixed,0.07317073170731707,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0013465,BERT-base,controlled_paraphrase,mixed,0.4159891598915989,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0013465,BioBERT,back_translation,mixed,0.07317073170731707,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0013465,BioBERT,controlled_paraphrase,mixed,0.4159891598915989,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0013465,PubMedBERT,back_translation,mixed,0.07317073170731707,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0013465,PubMedBERT,controlled_paraphrase,mixed,0.4159891598915989,3,2,"{""C1839576"": 2, ""C1447749"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0014062,BERT-base,back_translation,mixed,0.2125984251968504,3,1,"{""C1739108"": 3}",-0.0,-0.0,0.0
mm_0014062,BERT-base,controlled_paraphrase,mixed,0.5275590551181102,3,1,"{""C1739108"": 3}",-0.0,-0.0,0.0
mm_0014062,BERT-base,synonym_substitution,noun,0.05384615384615385,2,1,"{""C1739108"": 2}",-0.0,-0.0,0.0
mm_0014062,BERT-base,synonym_substitution,verb,0.05511811023622047,2,1,"{""C1739108"": 2}",-0.0,-0.0,0.0
mm_0014062,BioBERT,back_translation,mixed,0.2125984251968504,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0014062,BioBERT,controlled_paraphrase,mixed,0.5275590551181102,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0014062,BioBERT,synonym_substitution,noun,0.05384615384615385,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0014062,BioBERT,synonym_substitution,verb,0.05511811023622047,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0014062,PubMedBERT,back_translation,mixed,0.2125984251968504,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0014062,PubMedBERT,controlled_paraphrase,mixed,0.5275590551181102,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0014062,PubMedBERT,synonym_substitution,noun,0.05384615384615385,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0014062,PubMedBERT,synonym_substitution,verb,0.05511811023622047,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0014155,BERT-base,back_translation,mixed,0.05357142857142857,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0014155,BERT-base,controlled_paraphrase,mixed,0.38353998203054807,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0014155,BERT-base,synonym_substitution,noun,0.09984299693296333,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0014155,BioBERT,back_translation,mixed,0.05357142857142857,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0014155,BioBERT,controlled_paraphrase,mixed,0.38353998203054807,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0014155,BioBERT,synonym_substitution,noun,0.09984299693296333,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0014155,PubMedBERT,back_translation,mixed,0.05357142857142857,3,1,"{""UMLS:C1423931"": 3}",-0.0,-0.0,0.0
mm_0014155,PubMedBERT,controlled_paraphrase,mixed,0.38353998203054807,3,2,"{""UMLS:C1423931"": 1, ""UMLS:C1257990"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0014155,PubMedBERT,synonym_substitution,noun,0.09984299693296333,3,1,"{""UMLS:C1423931"": 3}",-0.0,-0.0,0.0
mm_0014726,BERT-base,back_translation,mixed,0.14184397163120568,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0014726,BERT-base,controlled_paraphrase,mixed,0.41843971631205673,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0014726,BERT-base,synonym_substitution,noun,0.12914409856556158,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0014726,BioBERT,back_translation,mixed,0.14184397163120568,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0014726,BioBERT,controlled_paraphrase,mixed,0.41843971631205673,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0014726,BioBERT,synonym_substitution,noun,0.12914409856556158,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0014726,PubMedBERT,back_translation,mixed,0.14184397163120568,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0014726,PubMedBERT,controlled_paraphrase,mixed,0.41843971631205673,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0014726,PubMedBERT,synonym_substitution,noun,0.12914409856556158,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0015061,BERT-base,synonym_substitution,modifier,0.08333333333333333,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0015061,BERT-base,synonym_substitution,noun,0.07738095238095238,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0015061,BioBERT,synonym_substitution,modifier,0.08333333333333333,2,1,"{""C0075128"": 2}",-0.0,-0.0,0.0
mm_0015061,BioBERT,synonym_substitution,noun,0.07738095238095238,2,1,"{""C0075128"": 2}",-0.0,-0.0,0.0
mm_0015061,PubMedBERT,synonym_substitution,modifier,0.08333333333333333,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0015061,PubMedBERT,synonym_substitution,noun,0.07738095238095238,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0015627,BERT-base,back_translation,mixed,0.13541666666666666,3,2,"{""C0242264"": 1, ""C3178916"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0015627,BERT-base,controlled_paraphrase,mixed,0.5416666666666666,3,2,"{""C0242264"": 1, ""UMLS:C2347609"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0015627,BERT-base,synonym_substitution,modifier,0.10416666666666667,2,1,"{""C0242264"": 2}",-0.0,-0.0,0.0
mm_0015627,BERT-base,synonym_substitution,noun,0.07,2,1,"{""C0242264"": 2}",-0.0,-0.0,0.0
mm_0015627,BioBERT,back_translation,mixed,0.13541666666666666,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0015627,BioBERT,controlled_paraphrase,mixed,0.5416666666666666,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0015627,BioBERT,synonym_substitution,modifier,0.10416666666666667,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0015627,BioBERT,synonym_substitution,noun,0.07,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0015627,PubMedBERT,back_translation,mixed,0.13541666666666666,3,2,"{""C1839576"": 1, ""UMLS:C1257990"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0015627,PubMedBERT,controlled_paraphrase,mixed,0.5416666666666666,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0015627,PubMedBERT,synonym_substitution,modifier,0.10416666666666667,2,2,"{""C1839576"": 1, ""UMLS:C1257990"": 1}",1.0,1.0,0.0
mm_0015627,PubMedBERT,synonym_substitution,noun,0.07,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0015640,BERT-base,back_translation,verb,0.13253012048192772,3,1,"{""C1431519"": 3}",-0.0,-0.0,0.0
mm_0015640,BERT-base,synonym_substitution,modifier,0.056818181818181816,2,1,"{""C1431519"": 2}",-0.0,-0.0,0.0
mm_0015640,BERT-base,synonym_substitution,verb,0.0963855421686747,2,2,"{""C1431519"": 1, ""UMLS:C1257990"": 1}",1.0,1.0,0.0
mm_0015640,BioBERT,back_translation,verb,0.13253012048192772,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0015640,BioBERT,synonym_substitution,modifier,0.056818181818181816,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0015640,BioBERT,synonym_substitution,verb,0.0963855421686747,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0015640,PubMedBERT,back_translation,verb,0.13253012048192772,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0015640,PubMedBERT,synonym_substitution,modifier,0.056818181818181816,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0015640,PubMedBERT,synonym_substitution,verb,0.0963855421686747,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0015817,BERT-base,synonym_substitution,modifier,0.1794871794871795,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0015817,BERT-base,synonym_substitution,verb,0.17258883248730963,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0015817,BioBERT,synonym_substitution,modifier,0.1794871794871795,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0015817,BioBERT,synonym_substitution,verb,0.17258883248730963,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0015817,PubMedBERT,synonym_substitution,modifier,0.1794871794871795,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0015817,PubMedBERT,synonym_substitution,verb,0.17258883248730963,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0016164,BERT-base,back_translation,mixed,0.26732673267326734,3,1,"{""C4042892"": 3}",-0.0,-0.0,0.0
mm_0016164,BERT-base,controlled_paraphrase,mixed,0.32,3,1,"{""C4042892"": 3}",-0.0,-0.0,0.0
mm_0016164,BERT-base,synonym_substitution,noun,0.05651898064925452,3,1,"{""C4042892"": 3}",-0.0,-0.0,0.0
mm_0016164,BERT-base,syntactic_reordering,mixed,0.48704663212435234,2,2,"{""C4042892"": 1, ""UMLS:C1283169"": 1}",1.0,1.0,0.0
mm_0016164,BioBERT,back_translation,mixed,0.26732673267326734,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0016164,BioBERT,controlled_paraphrase,mixed,0.32,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0016164,BioBERT,synonym_substitution,noun,0.05651898064925452,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0016164,BioBERT,syntactic_reordering,mixed,0.48704663212435234,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0016164,PubMedBERT,back_translation,mixed,0.26732673267326734,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0016164,PubMedBERT,controlled_paraphrase,mixed,0.32,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0016164,PubMedBERT,synonym_substitution,noun,0.05651898064925452,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0016164,PubMedBERT,syntactic_reordering,mixed,0.48704663212435234,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0016721,BERT-base,back_translation,mixed,0.1935483870967742,3,1,"{""UMLS:C0242193"": 3}",-0.0,-0.0,0.0
mm_0016721,BERT-base,synonym_substitution,verb,0.06451612903225806,2,1,"{""UMLS:C0242193"": 2}",-0.0,-0.0,0.0
mm_0016721,BioBERT,back_translation,mixed,0.1935483870967742,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0016721,BioBERT,synonym_substitution,verb,0.06451612903225806,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0016721,PubMedBERT,back_translation,mixed,0.1935483870967742,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0016721,PubMedBERT,synonym_substitution,verb,0.06451612903225806,2,2,"{""C1447749"": 1, ""C1839576"": 1}",1.0,1.0,0.0
mm_0017862,BERT-base,back_translation,mixed,0.23703703703703705,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0017862,BERT-base,controlled_paraphrase,mixed,0.5538461538461539,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0017862,BERT-base,synonym_substitution,noun,0.1056338028169014,2,2,"{""UMLS:C1257990"": 1, ""UMLS:C0358514"": 1}",1.0,1.0,0.0
mm_0017862,BERT-base,synonym_substitution,verb,0.10071942446043165,2,2,"{""UMLS:C1257990"": 1, ""UMLS:C0358514"": 1}",1.0,1.0,0.0
mm_0017862,BERT-base,syntactic_reordering,mixed,0.31007751937984496,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0017862,BioBERT,back_translation,mixed,0.23703703703703705,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0017862,BioBERT,controlled_paraphrase,mixed,0.5538461538461539,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0017862,BioBERT,synonym_substitution,noun,0.1056338028169014,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0017862,BioBERT,synonym_substitution,verb,0.10071942446043165,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0017862,BioBERT,syntactic_reordering,mixed,0.31007751937984496,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0017862,PubMedBERT,back_translation,mixed,0.23703703703703705,3,2,"{""UMLS:C1824675"": 1, ""UMLS:C1257990"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0017862,PubMedBERT,controlled_paraphrase,mixed,0.5538461538461539,3,2,"{""UMLS:C1824675"": 1, ""C1839576"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0017862,PubMedBERT,synonym_substitution,noun,0.1056338028169014,2,1,"{""UMLS:C1824675"": 2}",-0.0,-0.0,0.0
mm_0017862,PubMedBERT,synonym_substitution,verb,0.10071942446043165,2,1,"{""UMLS:C1824675"": 2}",-0.0,-0.0,0.0
mm_0017862,PubMedBERT,syntactic_reordering,mixed,0.31007751937984496,3,2,"{""UMLS:C1824675"": 1, ""UMLS:C1257990"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0018144,BERT-base,back_translation,mixed,0.09795918367346938,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0018144,BERT-base,controlled_paraphrase,mixed,0.27755102040816326,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0018144,BERT-base,syntactic_reordering,mixed,0.5142857142857142,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0018144,BioBERT,back_translation,mixed,0.09795918367346938,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0018144,BioBERT,controlled_paraphrase,mixed,0.27755102040816326,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0018144,BioBERT,syntactic_reordering,mixed,0.5142857142857142,3,2,"{""C1447749"": 1, ""C0753253"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0018144,PubMedBERT,back_translation,mixed,0.09795918367346938,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0018144,PubMedBERT,controlled_paraphrase,mixed,0.27755102040816326,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0018144,PubMedBERT,syntactic_reordering,mixed,0.5142857142857142,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0018948,BERT-base,back_translation,mixed,0.08552631578947369,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0018948,BERT-base,controlled_paraphrase,mixed,0.42901234567901236,2,1,"{""C1312419"": 2}",-0.0,-0.0,0.0
mm_0018948,BioBERT,back_translation,mixed,0.08552631578947369,3,1,"{""C0265267"": 3}",-0.0,-0.0,0.0
mm_0018948,BioBERT,controlled_paraphrase,mixed,0.42901234567901236,2,2,"{""C0265267"": 1, ""C1312419"": 1}",1.0,1.0,0.0
mm_0018948,PubMedBERT,back_translation,mixed,0.08552631578947369,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0018948,PubMedBERT,controlled_paraphrase,mixed,0.42901234567901236,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0019627,BERT-base,back_translation,mixed,0.24861878453038674,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0019627,BERT-base,controlled_paraphrase,mixed,0.13793103448275862,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0019627,BERT-base,synonym_substitution,verb,0.05413961038961039,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0019627,BioBERT,back_translation,mixed,0.24861878453038674,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0019627,BioBERT,controlled_paraphrase,mixed,0.13793103448275862,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0019627,BioBERT,synonym_substitution,verb,0.05413961038961039,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0019627,PubMedBERT,back_translation,mixed,0.24861878453038674,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0019627,PubMedBERT,controlled_paraphrase,mixed,0.13793103448275862,3,2,"{""C1447749"": 2, ""C1839576"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0019627,PubMedBERT,synonym_substitution,verb,0.05413961038961039,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0020635,BERT-base,back_translation,mixed,0.0898876404494382,3,2,"{""C0069676"": 1, ""C0059563"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0020635,BERT-base,controlled_paraphrase,mixed,0.3333333333333333,3,2,"{""C0069676"": 1, ""C0059563"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0020635,BERT-base,synonym_substitution,verb,0.06949210706932052,3,2,"{""C0069676"": 2, ""C0059563"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0020635,BioBERT,back_translation,mixed,0.0898876404494382,3,1,"{""C0061751"": 3}",-0.0,-0.0,0.0
mm_0020635,BioBERT,controlled_paraphrase,mixed,0.3333333333333333,3,1,"{""C0061751"": 3}",-0.0,-0.0,0.0
mm_0020635,BioBERT,synonym_substitution,verb,0.06949210706932052,3,1,"{""C0061751"": 3}",-0.0,-0.0,0.0
mm_0020635,PubMedBERT,back_translation,mixed,0.0898876404494382,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0020635,PubMedBERT,controlled_paraphrase,mixed,0.3333333333333333,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0020635,PubMedBERT,synonym_substitution,verb,0.06949210706932052,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0020797,BERT-base,back_translation,mixed,0.12396694214876033,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0020797,BERT-base,controlled_paraphrase,mixed,0.4400826446280992,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0020797,BERT-base,synonym_substitution,noun,0.07632242180557378,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0020797,BioBERT,back_translation,mixed,0.12396694214876033,3,1,"{""C1868801"": 3}",-0.0,-0.0,0.0
mm_0020797,BioBERT,controlled_paraphrase,mixed,0.4400826446280992,3,1,"{""C1868801"": 3}",-0.0,-0.0,0.0
mm_0020797,BioBERT,synonym_substitution,noun,0.07632242180557378,3,1,"{""C1868801"": 3}",-0.0,-0.0,0.0
mm_0020797,PubMedBERT,back_translation,mixed,0.12396694214876033,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0020797,PubMedBERT,controlled_paraphrase,mixed,0.4400826446280992,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0020797,PubMedBERT,synonym_substitution,noun,0.07632242180557378,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0020876,BERT-base,back_translation,mixed,0.25296442687747034,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0020876,BioBERT,back_translation,mixed,0.25296442687747034,3,2,"{""C1447749"": 1, ""C0265267"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0020876,PubMedBERT,back_translation,mixed,0.25296442687747034,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0021148,BERT-base,back_translation,mixed,0.07650273224043716,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0021148,BERT-base,synonym_substitution,verb,0.07103825136612021,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0021148,BioBERT,back_translation,mixed,0.07650273224043716,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0021148,BioBERT,synonym_substitution,verb,0.07103825136612021,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0021148,PubMedBERT,back_translation,mixed,0.07650273224043716,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0021148,PubMedBERT,synonym_substitution,verb,0.07103825136612021,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0021420,BERT-base,back_translation,mixed,0.08588957055214724,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0021420,BERT-base,controlled_paraphrase,mixed,0.17484662576687116,3,2,"{""C1447749"": 1, ""C1739108"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0021420,BERT-base,synonym_substitution,noun,0.11864406779661017,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0021420,BioBERT,back_translation,mixed,0.08588957055214724,3,1,"{""C1861172"": 3}",-0.0,-0.0,0.0
